product_skus, product_id, brand_id, is_finished_verifying
6130723891983, 3112801, Thượng Đình, None
3670176093655, 3112823, Thượng Đình, True
4224024482079, 3139033, OEM, None
1645017829108, 3139037, OEM, None
7899702713607, 3140341, Kangaroo, True
5754356665486, 3145589, A Bonne', True
1091698875239, 3146277, Triumph, None
8772865682609, 3151113, Arirang, True
9025490997259, 3170593, Damtuh, True
1852842431257, 3179511, White Conc, True
3875876741091, 3183461, Comet, True
3203127616803, 3193071, Huggies, True
3509840515301, 3215039, OEM, None
7856607910173, 3223501, Honda, True
4681460607662, 3244273, SKMEI, True
1351492039474, 3245847, Downy, True
2918167248099, 3258991, OEM, True
5576327794397, 3262163, GRS, True
3524346610800, 3265121, Vaseline, True
7079247907680, 3276013, OEM, None
7155170457840, 3282871, La Roche-Posay, True
5046210016405, 3325277, OEM, True
9266517639893, 3332077, OEM, None
5116958796904, 3342795, Hoa Việt, None
7770402569094, 3386749, Lenovo, None
4672122086710, 3394743, SEPTWOLVES , None
4358797732977, 3415801, Jomi, True
2725277751100, 3424677, Wacom, True
1747906232027, 3439335, JOBON, True
7456069550834, 3441727,  DODOELEPHANT, True
1086409416153, 3480629, Lock&Lock, True
4866423948390, 3490357, Paula’s Choice, True
4823514537369, 3490669, OEM, True
8490115128577, 3493689, Trung Nguyên Legend, True
5661711949993, 3498565, Absolute Organic, True
2885811870671, 3524487, OEM, True
3361585709007, 3525977, Toyshouse, True
1140711735668, 3526997, OEM, True
6481770242892, 3530901, Sharp, True
4998066010438, 3569205, Viewsonic, True
1914374103412, 3571519, TP-Link, True
5976067619040, 3575665, Toshiba, True
2422658850024, 3576359, Toshiba, True
7242204231177, 3602035, UGREEN, True
1340957455881, 3607655, TPE, None
8813574382524, 3610991, Kangaroo, True
4148436365600, 3611017, Kangaroo, True
8306342478517, 3617591, TP-Link, True
4590625094073, 3634161, OEM, True
4842432472262, 3636843, Biti's Việt Nam, True
9847188727227, 3647343, OEM, True
2216381602698, 3666465, OEM, True
7640335761004, 3675513, OEM, True
4679674557613, 3677799, Brita, True
2350761466491, 3679309, Beko, True
2176814418060, 3685791, LG, True
5033502703297, 3705851, Forever Living Products, True
8874750535509, 3706303, Total, True
6621064729313, 3708857, Mamamy, True
3573211947572, 3709213, ATM, True
1838003392704, 3716571, North Bayou, True
2572333171606, 3721399, OEM, True
5539609656424, 3725357, Budweiser, True
4937881605108, 3730665, OEM, None
3012833175432, 3753985, Kinbor, True
4702796683691, 3755751, DiDe, True
1378214307017, 3756141, DareU, None
5416761228013, 3770261, Huggies, True
6347795973664, 3812659, Hitachi, True
1900914305651, 3812813, Hitachi, True
