product_skus, product_id, brand_id, is_finished_verifying
['7520076891501', '7977238930374'], 95161510, 111461, None
['1076575515810', '2319876332950'], 95161513, 111461, None
['8865062756561', '1182476657166'], 95161547, 111461, None
['3670398556626', '6651580805949'], 95161549, 111461, None
['3718372887906', '2367868067004'], 95161552, 111461, None
['4650588827393', '1495809012550'], 95161554, 111461, None
['4613168269391', '1385307793874'], 95161563, 111461, None
['6350845493927', '1284924376076'], 95161569, 111461, None
['5731681699201', '9167706102730'], 95161572, 111461, None
['5326783282178', '2445524563161'], 95161574, 111461, None
['6809206988785', '3931195023012'], 95161577, 111461, None
['7951188307970', '2927358370883'], 95161579, 111461, None
['4492633131980', '5532677314759'], 95161582, 111461, None
['2171984506668', '5910218257172'], 95161584, 111461, None
['9266197221981', '2514714911831'], 95161587, 111461, None
['3136604885345', '6917927689935'], 95161589, 111461, None
['3018907636715'], 95161622, 111461, None
['7855911634780', '1630297592561'], 95161624, 111461, None
['6872333829015', '9160923294497'], 95161653, 111461, None
['5438525931895', '8678087818539'], 95161655, 111461, None
['1604768836067', '8403307719605'], 95161660, 111461, None
['5281951712241', '6074125643019'], 95161670, 111461, None
['4077229889488', '4403014811704'], 95161694, 111461, None
['9030146184963', '6193945577564'], 95161724, 111461, None
['5951839367036', '2039563290282'], 95161728, 111461, None
['2355211899605', '2497180932590'], 95161733, 111461, None
['6438151980904', '9512228367581'], 95161741, 111461, None
['9842660248885', '1478837582275'], 95161743, 111461, None
['5318288866473', '9626720893865'], 95161746, 111461, None
['7502051733323', '5577407383528'], 95161748, 111461, None
['7042890899692', '5775679389634'], 95161751, 111461, None
['8192752273232', '3949421290037'], 95161753, 111461, None
['4112481696553', '6562815378596'], 95161756, 111461, None
['9131789761121', '7469118138591'], 95161761, 111461, None
['7681103601735', '7164139323783'], 95161776, 111461, None
['6214546303783', '7638002842172'], 95161783, 111461, None
['7460567254317', '1180825382736'], 95161785, 111461, None
['5631839022591', '7026594637385'], 95161789, 111461, None
['4479040835019', '2665675617681'], 95161799, 111461, None
['6906278649220', '9782396004287'], 95161801, 111461, None
['7125951657505', '5584377327745'], 95161804, 111461, None
['3705238043218', '2292007069083'], 95161806, 111461, None
['4987948555620', '8318573645251'], 95161809, 111461, None
['3834071422433', '4218101306934'], 95161847, 111461, None
['6798932702035', '4731779578599'], 95161849, 111461, None
['9101287557330', '3773308959759'], 95161851, 111461, None
['2628766799595', '3751673448852'], 95161853, 111461, None
['8645221933570', '6615977424302'], 95161858, 111461, None
['3056352932954', '2775025944419'], 95161861, 111461, None
['2175874497803', '9359869147701'], 95161863, 111461, None
['4162692420612', '4079303323847'], 95192372, 4768609, None
['8881294761983', '2358652505934'], 95194428, 500047, None
['8660727138161', '3617828336619'], 95196229, 152855, None
['6185857491226', '5925294575751', '4664677150964'], 95196270, 111461, None
['7411721790657', '1932088789858'], 95213102, 111461, None
['6367898586415', '5208929390131'], 95213120, 111461, None
['6577386605295', '9402740254310'], 95219959, 111461, None
['4289051006776', '9687254454737'], 95223877, 4409909, None
['1680257725924', '9716518481788'], 95224969, 21541, None
['9200288614583', '9715878554394'], 95225220, 4515707, None
['2835919757907', '3864627084103'], 95266812, 203871, None
['1523854885059', '2657746094070'], 95290083, 111461, None
['2366809588603', '6424511512601'], 95290334, 111461, None
['5364817030383', '8711915201006'], 95306022, 202685, None
['1164846606720', '7711497726310'], 95306041, 202685, None
['3190095199584', '8607280257168'], 95334344, 659665, None
['3278075394134', '6973355967657'], 95408481, 111461, None
['1595681483659', '2223765128831'], 95449743, 577673, None
['3315482284992', '7441920735776'], 95473677, 111461, None
['6789354450498', '1529346358855'], 95497710, 444869, None
['4107170005715', '9195608686161', '8539930183505'], 95511812, 111461, None
['4893667620902', '5292700876916'], 95536820, 111461, None
['2463692901667', '9672369896791'], 95548651, 194403, None
['4060205788401', '1798291972404'], 95550363, None, None
['1915440114240', '6456237813494'], 95550798, 111461, None
['8028651467149', '5400408816198'], 95550800, 111461, None
['6256271550631', '6370553656556'], 95563177, 111461, None
['7814057453166', '1747305172747'], 95564620, 360931, None
['8142766783356', '8531832665499'], 95665278, 111461, None
['3927917250567', '6995726712695'], 95741315, 111461, None
['1060803751869', '6216111363344'], 95741317, 111461, None
['4313175412195', '9330590039707'], 95748596, 21541, None
['5580689892060', '7051574801329'], 95750121, 21541, None
['1744042790876', '6628741085704'], 95750178, 4529021, None
['2900984386182', '9060477403005'], 95760514, 240395, None
['8540703874484', '4338607677152'], 95762112, 4281839, None
['7183700309842', '5828799697912'], 95768489, 111461, None
['7188679568761', '9786292230318'], 95769423, 111461, None
['2675128327634', '4102783172238'], 95864431, None, None
['7645723858590', '3058257098661'], 95866371, None, None
['8824099923198', '3395063454309'], 95873185, 48202, None
['8687049037527', '1244762078651'], 95890896, 217651, None
['8773110781521', '1595739084366'], 95922071, 324087, None
['7450095306731', '4257054404810'], 95935702, 111461, None
['4783981210132', '8345252467654'], 95967229, None, None
['4792400973298'], 95971116, 111461, None
['7796893995070', '6461100831699'], 95971125, 111461, None
['1759861180315', '1189232692652'], 95971135, 111461, None
['5157510054763', '2074389287273'], 95971154, 111461, None
['8331643127274'], 95971215, 111461, None
['4487513733035', '6437462387518'], 95971222, 111461, None
['6985814519932', '5216062632417'], 95971420, 111461, None
['4283691375324', '9018035027351'], 95990734, 111461, None
['3022442161386', '6769394824312'], 95990742, 111461, None
['5594643768096', '8910990222319'], 95990748, 111461, None
['5228602156164', '9906309292443'], 95992317, 111461, None
['9898603893870', '8584390519407'], 95998098, 18984, None
['1805276245823', '1691982389873'], 95998352, 111461, None
['4252916073852', '3210094579080'], 95998382, 111461, None
['8742266304050', '3325966566028'], 95998769, 111461, None
['9729076034716', '8977661231530'], 95999136, 111461, None
['4705027879083', '9822092279325'], 96016140, 240395, None
['6592563531677', '1907089790340'], 96024026, 559963, None
['6166060681232', '5571528483111'], 96028509, 111461, None
['5534275924311', '2160366976417'], 96070197, 224359, None
['1307894902677', '6946603591732'], 96083383, 111461, None
['1759503100574', '6322999219764'], 96083385, 111461, None
['4388767131038', '8940011395215'], 96083389, 111461, None
['9231907623352', '4134001224547'], 96083390, 111461, None
['6620626943213', '6285355972876'], 96083395, 111461, None
['7319149675432', '3211632355326'], 96083403, 111461, None
['7613613356894', '6524103528209'], 96084257, 111461, None
['1198126006536', '8787930721780'], 96094465, 111461, None
['9023648945370', '5079404015474'], 96106908, 111461, None
['3805532416183', '2051469104243'], 96106943, 111461, None
['4582332715895', '3662950846632'], 96128954, 4469177, None
['1181435462003', '9920758837889'], 96129134, 111461, None
['3617430214632', '9966601498143'], 96140402, 111461, None
['3039665861882', '1674411243736', '9123181057117', '1457451249597', '2303053133078', '8365568996208', '1122628666780', '9432336967353', '8762107186313', '9672192847592', '4246992626446', '9467327049309'], 96155463, 111461, None
['2501554376505', '6344174157722'], 96175436, 111461, None
['5531146408063', '2465515567143', '5086661740691'], 96175528, None, None
['9325235803008', '9388065824724'], 96182713, 111461, None
['1925798469565', '7240950964345'], 96188046, 25422, None
['4741686340191', '5960132203889'], 96198294, 111461, None
['6064875822395', '3318670962387'], 96199726, 626253, None
['9299621702263', '9762431972067'], 96230008, 225237, None
['7004434733796'], 96270589, 111461, None
['1442512252023', '5612408325521'], 96271125, 111461, None
['5993527170740', '6759681051459'], 96286105, 257333, None
['8171523840654', '4950965962388', '3944769968542'], 96286107, 257333, None
['6100122527028', '7893738233403'], 96289774, None, None
['4152867113412', '5427233348187'], 96289948, None, None
['7320579528781', '6688042769962'], 96289995, None, None
['4280775912815', '2020621389831'], 96290332, 111461, None
['7037459044491', '1392040866455'], 96304151, 111461, None
['7870284496911', '8407992638037'], 96304156, 111461, None
['8510114921944', '9933736822143'], 96304181, 111461, None
['8192343559566', '9903276999780'], 96305929, 4440587, None
['8780828592440', '6670703153318', '2850594601292'], 96315985, 111461, None
['5789674674536', '8051189142472'], 96317979, 182771, None
['3308172159378', '4858139009586', '6947443582885', '9691757812043', '1964477433632', '7813076303808', '8082692374557'], 96326329, 111461, None
['2639985011896', '3851148038310'], 96326367, None, None
['4836472603277', '9710923322607', '8032271531326', '6381455797855'], 96327915, 111461, None
['1113791724342', '1894353108786'], 96357484, 111461, None
['1246279611779', '6979581481222'], 96360155, 111461, None
['4106844620208', '8267137119165'], 96362848, 4691869, None
['1320680951470', '6880843497360'], 96362852, 4691869, None
['9835177142556', '5418859786201'], 96367594, 48649, None
['9473237856917', '5292727393039'], 96367600, 48649, None
['7544870294551', '3775739608354'], 96368492, 4691869, None
['6364434125612', '6172208364790'], 96372245, 111461, None
['7152648170657', '6263158982653'], 96378510, 111461, None
['9465480684819', '4835758762796'], 96392159, 922811, None
['8149270826201', '3940664968480'], 96397769, 111461, None
['3937705873388', '6390368108614'], 96399909, 111461, None
['1976703346056', '2651417712133'], 96399941, 111461, None
['9602907848919', '5409929660924'], 96399970, 111461, None
['1179622264870', '4506414534557'], 96399986, 111461, None
['3605326955458', '3088757833936'], 96399996, 111461, None
['8092166202780', '2257222122748'], 96400029, 111461, None
['3332849743748', '4632540297058'], 96400065, 111461, None
['5132920564137', '4617413713710', '7523455765500'], 96403489, 21707, None
['1840548636659', '1318579327515'], 96437987, 111461, None
['7474491402688', '9479364069593'], 96438002, 111461, None
['6714401220533', '2827896300211'], 96438021, 111461, None
['8786373074924', '6486713924265'], 96438023, 111461, None
['8778889637541', '8080904756804'], 96438026, 111461, None
['5603637492958', '1110897540224'], 96438028, 111461, None
['8829746172854', '2160003735055'], 96438060, 111461, None
['7748143160056', '7186193897757'], 96438497, 111461, None
['6426503001984', '4968821086476'], 96438550, 111461, None
['3804412219533', '8034719399622'], 96438819, 111461, None
['2710493144547', '3109063304318'], 96438821, 111461, None
['7674163103284', '5165620852343'], 96439241, 111461, None
['5563499166099', '6776292443826'], 96439243, 111461, None
['8509866478297', '2259278675421'], 96439248, 111461, None
['4754871421591', '7043560179743'], 96439292, 111461, None
['3246634216927', '2160762032260'], 96439325, 111461, None
['1017641974446', '3617790638107', '3668865680930', '5269057459839'], 96453762, 662449, None
['7110185139919', '8503955491044'], 96454584, 4691869, None
['2529101688455', '6461210375338'], 96456295, 111461, None
['4459416063431', '3446697961686', '4725672700226'], 96456309, 111461, None
['4249871710104', '8742440488639'], 96456977, 111461, None
['5988444420078', '5982963462623'], 96467001, 4691869, None
['6172647779743', '7232711761609'], 96474761, 111461, None
['3185298383797', '5938410104754'], 96474763, 111461, None
['3094663323931', '5252638791380'], 96490472, 257333, None
['6728596887786', '7375749621441'], 96491161, 111461, None
['1984403058199', '1715212371013'], 96491165, 111461, None
['3131216764378', '1880568391903'], 96511928, 111461, None
['8840189476655', '7028839463798'], 96511932, 111461, None
['9098577725704', '9463601552513'], 96511938, 111461, None
['9551112314634', '8712710662360'], 96511991, 111461, None
['5133091256552', '8164558652206'], 96512001, 111461, None
['4417115253713', '4771724224734'], 96512003, 111461, None
['7413466851858', '1648435978151'], 96512005, 111461, None
['5568621575945', '2195183045992'], 96512010, 111461, None
['6519407087290', '5568078849277'], 96512015, 111461, None
['8050664083452', '2384625590224'], 96512017, 111461, None
['6215610073084', '6215875179380'], 96512030, 111461, None
['5378160773152', '8047587534065'], 96512035, 111461, None
['8264634973900', '2321839087444'], 96512037, 111461, None
['3355384327098', '5437050011768'], 96512092, 111461, None
['4047688684562', '6796937649909'], 96512389, 111461, None
['8340742372627', '9023049113736'], 96512404, 111461, None
['5868171383282', '1220372809173', '3522213260281'], 96512428, 111461, None
['7345666417125', '5566761917855'], 96526449, 111461, None
['2101538569293', '5923769514486'], 96526451, 111461, None
['2840820684048', '3501636125449'], 96526483, 111461, None
['7931067688941', '6177649943769'], 96526485, 111461, None
['8666175006904', '4244013310415'], 96526548, 111461, None
['1698634361708', '7845940622078'], 96526550, 111461, None
['2873663023866', '5930980893757'], 96526795, 111461, None
['6955080737213', '1763121981858'], 96526797, 111461, None
['9262390988116', '4553451112630'], 96536251, 111461, None
['6785269913965', '6472230135015'], 96536253, 111461, None
['5056287911672', '7547572439253'], 96536257, 111461, None
['8719020996590', '7786205829006'], 96536398, 111461, None
['4858207276813', '8978060611097'], 96536401, 111461, None
['1756750346510', '8248920118048'], 96536425, 111461, None
['8175099465852', '3048467041691'], 96537755, 111461, None
['7961181510707', '7903722267842'], 96546717, None, None
['3101772132260', '5567716881762'], 96556622, 25702, None
['4579922907757', '6473921609051', '6935765125265', '4354556757947'], 96574870, 63747, None
['9745298412247', '2379668030411'], 96578663, 281259, None
['4430103825559', '4012894755148', '9270520643455', '7525965815292', '7855577656017'], 96608637, 111461, None
['3349259986719', '8884007643033', '3246857056453', '4230745891345', '2862017748812', '6129848251968', '9586185727561', '8965448822088'], 96609323, 53819, None
['3682697324458', '9929026391154', '1174590395855', '3391620140970', '2981345785095'], 96609457, 111461, None
['8870322742997', '2694235253824'], 96609604, 718051, None
['1805703326772', '7314257585558'], 96609910, 111461, None
['3351523466503', '9454500703647'], 96613637, 592931, None
['1251351390992', '8666577801222'], 96647524, 202395, None
['7366889379195', '7915601738988'], 96662343, 4815375, None
['2797431672370', '9983320649810'], 96675194, 111461, None
['4938317472109', '3472372838574'], 96677779, 111461, None
['2884060306630', '3327953348676'], 96701282, 19813, None
['5373256444215', '2873759324491'], 96702632, 454839, None
['7511433486878', '3209293923935'], 96703064, 19813, None
['7186055697201', '2312588918459'], 96709759, 111461, None
['8339055358907', '1682238283298'], 96709779, 111461, None
['9790048377031', '8964463104878'], 96709781, 111461, None
['6250623800673', '5835030125387'], 96709793, 111461, None
['5027992802482', '8055678490828'], 96709801, 111461, None
['7502014806235', '5740618368956'], 96709837, 111461, None
['5420526568526', '8476849619684'], 96709840, 111461, None
['1298553102068', '5000028631134'], 96732499, 63747, None
['1851309800532', '2411244544230'], 96732501, 63747, None
['7068291426506', '4754587193136'], 96770037, 111461, None
['9861015541611', '7970961999701'], 96770104, 111461, None
['6258431096648'], 96775388, 4738119, None
['2786833354998', '4617315769035'], 96775425, 4738119, None
['3049587413830', '1639519592039'], 96847438, 111461, None
['7189720155983', '7263565825436'], 96847499, 111461, None
['3567721740753', '5339600962939'], 96951694, 4254887, None
['8080892814172', '1272573074982'], 96989430, 659119, None
['5265519780579', '2118870173234'], 96990199, 425425, None
['2622980466034', '9418507494447', '6592230245713'], 96995964, 145365, None
['2714248874678', '1639703973955'], 97000748, 4967965, None
['8617957676407', '8758321710623'], 97000750, 4967965, None
['5797297512321', '1338764796836'], 97007624, 4967965, None
['5704048287064', '6021487776573'], 97007628, 4967965, None
['8124478530516', '9151016583595'], 97012654, 4967965, None
['2535244499012', '8229863581727'], 97016302, 4967965, None
['3765976366147', '2965626279734'], 97029832, 4967965, None
['5639828569705', '9251308707917'], 97029834, 4967965, None
['5365288790020', '8807715730063'], 97031087, 111461, None
['3969799516323', '6227787493663'], 97036631, 111461, None
['3917908830289', '9250036952234'], 97049031, 111461, None
['7897748119851', '8055989665896'], 97057449, 111461, None
['2456865483555', '6501219136016'], 97058048, 4653515, None
['6406057193143', '8904125880872'], 97066818, 48405, None
['1499867659661', '9591987035401'], 97067414, 18802, None
['7941103983534', '2052644459878'], 97070805, 4202899, None
['2033551213769', '8879904423929'], 97071439, 111461, None
['4200843243253', '1777894008068'], 97073410, 111461, None
['4218588623745', '1816424530623'], 97073412, 111461, None
['7093283271492', '6262396254407'], 97073447, 111461, None
['6312233056277', '8379413471657'], 97073495, 111461, None
['1967314733428', '2433590980015'], 97073506, 111461, None
['7187509214627', '5671284014609'], 97077296, 26689, None
['5932595100634', '2288629300429'], 97093830, 49067, None
['3696993826015', '6366408960008', '2663975488326'], 97094057, 4282483, None
['9894356373000', '8242531964358'], 97096206, 300903, None
['2316128686619', '2089321581356'], 97106886, 25422, None
['4131871856451', '9081974639856'], 97121102, 111461, None
['2580914167578', '6405045027875'], 97255121, 111461, None
['1543296739784', '9801360392719'], 97255126, 111461, None
['3538399383972', '3229490015681'], 97318904, 47988, None
['8900106180702', '2457787723867'], 97321707, 111461, None
['1135969202640', '5474544834137'], 97342297, 4309201, None
['1729776035211', '6274293626202', '7545988242901', '3730456347990'], 97345863, 40780, None
['9246201997357', '4037018600033'], 97355970, 4653515, None
['7830275313289', '9221793544019'], 97355972, 4653515, None
['6540337321374', '4304097815391'], 97355976, 4653515, None
['6679675793978', '2586804419204'], 97445069, 111461, None
['2151145965715', '7015587774530'], 97501634, 111461, None
['7613473728641', '7452460953000'], 97507713, None, None
['7640556518737', '8854843384095'], 97507715, None, None
['1762070638189', '4068673119575'], 97507717, None, None
['3478056166439', '1633350968133', '6056106400200'], 97507930, None, None
['1629713261173', '9670221393717', '9452664133529', '6065691767341', '8528972602578', '7627156642562', '5684399136880'], 97507932, None, None
['4304810129803', '9379443571004'], 97517801, 111461, None
['5028228889688', '2946033111220'], 97518305, 48405, None
['7061020710523', '3856219905723'], 97537365, 40960, None
['4108962919441', '8726614352496'], 97545091, 454839, None
['5634969320224', '5688422872973'], 97550309, 111461, None
['2927014863430', '7541059582152'], 97551133, 111461, None
['5610088851787', '6850249776631'], 97551136, 111461, None
['4357812926639', '1341525124704'], 97551145, 111461, None
['1009667380306', '6614319125318'], 97551147, 111461, None
['2216642616109', '3396086369050'], 97552015, 111461, None
['5100175440253', '5225287283005', '6997625145974', '4720815000948', '6537876000011'], 97553538, 18634, None
['9182772581641', '4934563703214'], 97553916, 46703, None
['9280420720500', '6553612307587', '7217073740054', '4219661118097', '6688139996166'], 97555823, 18634, None
['2790300982942', '5009191904485'], 97558032, 114709, None
['4824546094631', '4656997189010'], 97579705, 4581269, None
['3169320578024', '2110089568181'], 97579709, 4581269, None
['5636221251250', '5240510307857'], 97593920, 111461, None
['7013999672082', '5972324353667'], 97594382, 111461, None
['5891845074605'], 97603709, 111461, None
['1869782682435', '9150036396031'], 97603710, 111461, None
['6884139835140', '5742142517075'], 97603731, 111461, None
['7471796361552', '5612873402694', '9924173300358', '9837035791410'], 97603757, 197155, None
['3701740278309', '1261523022763'], 97603924, 46703, None
['8069669548860', '8263505742296'], 97604111, None, None
['2137838671256', '7188400102455'], 97604310, None, None
['7436655524533', '5462246270951'], 97625893, None, None
['3923284771810', '3246974734737'], 97633029, None, None
['3615327498604', '1106521532392'], 97641477, 4581269, None
['7703639508796', '5202635712482'], 97641581, None, None
['4016726450066', '3285681568217'], 97691558, 111461, None
['9575727685053', '9740410289752'], 97693289, 111461, None
['7096623317431', '4829454541858'], 97693291, 111461, None
['4737330660853', '8397664144265'], 97693321, 111461, None
['8104876762260', '6515229327899'], 97693540, 111461, None
['8074120108770', '1050613300650'], 97693595, 111461, None
['9832333899133', '6330772180282'], 97693606, 111461, None
['6930329596916', '6894907847179', '4276866681401'], 97693641, 4691869, None
['6058019102310', '2281711645449'], 97714211, 46703, None
['2037682427639', '3959385737373', '9184954346718'], 97730239, 111458, None
['3779959570866', '6876476684986'], 97730656, 4581269, None
['1411433812291', '8610678354703'], 97772919, 632677, None
['9693516796395', '6555502338122'], 97776461, 111461, None
['5032001674101'], 97800101, 111461, None
['9924140665904', '2295999882416'], 97800104, 111461, None
['5332702831257', '2201661751086'], 97808197, 111461, None
['5885990348816', '8237001299828'], 97819193, 111461, None
['5959632157553', '2827795657739', '6757242198036'], 97823773, 111461, None
['2308471880063', '9104046588748'], 97827462, 111461, None
['4738329938628', '3453304322130'], 97836430, 4129871, None
['4696951230727', '2254809099544'], 97851444, 111461, None
['2724378086728', '5787379763543'], 97855071, 111461, None
['4133530070047', '5035080379600'], 97856888, 111461, None
['8724338664801', '4507246015508'], 97857065, 111461, None
['2412959020516', '4485397447863', '9602084699583'], 97857938, 111461, None
['6740538061345', '8787200395951'], 97858093, 187265, None
['3985369620922', '7533657995998'], 97858159, 111461, None
['5843370630158', '1794836018892'], 97860824, 111461, None
['7003317458034', '9743014154783'], 97872720, 111461, None
['1094134867381', '1970917842077'], 97872746, 111461, None
['7848571327025', '9274776365671'], 97872761, 111461, None
['7947063609576', '3410625868353'], 97876194, 111461, None
['1284484604246', '4496187193449'], 97876234, None, None
['8641163693494', '1176385945437'], 97876819, 111461, None
['2515693195122', '6183722735701'], 97876949, 111461, None
['6726362730478', '6999232201764'], 97890800, 4875261, None
['6414608874519', '5029325579527'], 97934481, 204735, None
['5504887711262', '2333836496054'], 97941384, 111461, None
['7138489782954', '4961962203153'], 97993211, 257333, None
['1713227267445', '5407397665818'], 97994608, 408085, None
['4330658569450', '5321298225897'], 98023288, 4814217, None
['4507242042945', '5538162010116'], 98025327, 4269901, None
['2613987904163', '1145835153019'], 98035898, 18604, None
['3507489742662', '5580754011344'], 98054803, 480067, None
['2850408057652', '9344770525435'], 98056972, 46703, None
['1447959632938', '2662199096216'], 98070464, 18805, None
['7569944371367', '6829254928542'], 98070482, 46703, None
['8766051327483', '5557078100114'], 98077724, 4691869, None
['5957206864886', '7133480134333'], 98101820, 444825, None
['7669076513901', '7480548815148'], 98128309, 111461, None
['9370862105365', '8720715434072'], 98128477, 111461, None
['2681506334886', '6435696758833'], 98149755, 189445, None
['7404797323104', '6350650998568'], 98153632, 925003, None
['8162848349722', '2080455030852'], 98161408, 111461, None
['1747040982505', '4136101503713'], 98162159, None, None
['7953678510795', '6268670416478', '3820761866735', '6341951435373'], 98165470, 111461, None
['1532908851402', '2705246920180', '4878357117052'], 98175205, 152855, None
['3970331746587', '8615428000955'], 98176388, 111461, None
['9623409344360', '9509562681556', '6194938421182'], 98178240, 46703, None
['8129348683134', '3327563843828'], 98182710, 111461, None
['4359910640452', '4656205771286'], 98190526, 444825, None
['2879754024164', '4274588262119'], 98190681, 632121, None
['4838860071205', '3383678613021'], 98190720, 143026, None
['5229470888627', '6145046330234'], 98191141, 152855, None
['3725369521393', '7215032495800'], 98217216, 111461, None
['7955772554669', '6621868257342'], 98217357, 111461, None
['8086620149312', '5097191402785'], 98224719, 25422, None
['2637614044425', '7519270430206'], 98224723, 25422, None
['9361060496889', '3251006321825'], 98225131, 153507, None
['2260761753226', '2060908010684'], 98234311, 152855, None
['2902643332767', '1149804787619'], 98239489, 153507, None
['4903742931610', '3468203550628'], 98239495, 153507, None
['2046138572474', '6820397812622'], 98242708, None, None
['6705047480502', '6159906307774'], 98254339, 111461, None
['4871346839770', '2280094300397'], 98272242, 152855, None
['5722760161528', '3571153269166'], 98293669, None, None
['3812868068796', '1451065048123'], 98333274, 46703, None
['7579299420419', '6083933657563'], 98335513, 111461, None
['2971148239284', '9626984248016', '2636007058909'], 98355177, None, None
['6252423846768', '4819037051685'], 98380953, 52304, None
['6753091209321', '6531334774280'], 98389407, 4738689, None
['2867128061283', '9259473182807'], 98444830, 111461, None
['8821057670069', '2207221111690'], 98541460, 152855, None
['5091401486651', '3779943085153'], 98552134, 191145, None
['3564583711492', '1528778251181'], 98552138, 191145, None
['8148869659866', '1016928199678'], 98597555, 191145, None
['1842346153762', '8555065493235', '6718371548034', '7765303117698', '1894162792096', '1748699115276', '7625463394681', '8097385530843', '9912018401372', '8045897556992', '7707584630091'], 98598193, 111461, None
['9407995308348', '7091266728663', '6276072460154', '5859666997414'], 98605361, 111461, None
['5296178347956', '2957410583442'], 98624945, 111461, None
['5518584204412', '9279778238138'], 98631369, 111461, None
['9313874300339', '9606955413466'], 98631375, 111461, None
['8434282824854', '5029751560278'], 98636665, 4828741, None
['7469484697634', '4967743355188'], 98648784, 111461, None
['1073103060039'], 98649024, 111461, None
['5202174682392', '8741430151362'], 98649033, 111461, None
['1855312697392', '3771071235782', '8626710952647'], 98649189, 111461, None
['2182171806016', '1536255191565'], 98650831, 278855, None
['1801713240958', '4741413206383', '3018296330648'], 98651784, 111461, None
['9954937143501', '2338425365940'], 98654040, 202685, None
['4774495558375', '7300275006771'], 98675198, 150351, None
['5061753805776', '4635486412433'], 98675202, 150351, None
['3309977546871', '8161464202432'], 98675297, 150351, None
['1737027917016', '6720686221363'], 98675411, 4510553, None
['9344182139160', '4695127698030'], 98675744, 4439117, None
['9675842248827', '8020785143094'], 98678067, 4635339, None
['4547541873141', '2302905108017'], 98698988, 839837, None
['7735707153735', '9470363764800'], 98726202, 111461, None
['7514804127838', '7567927374481'], 98726223, 111461, None
['5664019828902', '3938204240254'], 98728231, 111461, None
['1396827451681', '2621482794099'], 98728233, 111461, None
['3428484084413', '6731879049520'], 98728255, 111461, None
['4804108301926', '2726347789021'], 98728257, 111461, None
['5840308830819', '1622229326884'], 98728312, 111461, None
['7550360593452', '1962413472011'], 98728320, 111461, None
['9340245792412', '4675609166064'], 98728323, 111461, None
['3558955026041', '6074185233309'], 98728337, 111461, None
['4735604282420', '9554664225787'], 98728358, 111461, None
['3359628100201', '7616049944525'], 98728361, 111461, None
['6251510915306', '1337888299505'], 98728370, 111461, None
['2667840899749', '1942618880239'], 98728409, 111461, None
['9841181809600', '5832178558722'], 98728417, 111461, None
['3946706718978', '2921681811817'], 98728420, 111461, None
['6004310479854'], 98728463, 111461, None
['1343365397510', '5124465284625'], 98728888, 111461, None
['5565263495193', '9129986389776'], 98729478, 111461, None
['6090225567872', '4846581790948'], 98729481, 111461, None
['1939808124830', '4950480358427'], 98757722, 191145, None
['2147396524338', '6751831541611'], 98764597, 427763, None
['7450859463084', '8260568853001', '5996674118210', '8652274857077', '6300872917440'], 98799475, 111461, None
['9450964504728', '5628916259886'], 98804526, 18802, None
['8737288023255', '1227420383521', '3564407800958', '4000807171223', '4996160688645'], 98807600, 111461, None
['9369929247422', '5835544861607'], 98810696, 427763, None
['5213050501605', '6337497208318', '6145727246845', '1710222497329', '6730096859457'], 98822732, 21651, None
['9533783012342', '3778729382883'], 98846573, 154949, None
['6112935350813', '4614233615568', '4248541261019'], 98846940, 427763, None
['4084343633261', '8540685454543', '8183340939387'], 98852831, 427763, None
['9855510490699', '9054891671910', '7653750946229', '8930436330633'], 98872338, 631569, None
['5056225106863', '7261847671087'], 98873080, 4719313, None
['4692336632950', '2372828630801'], 98873105, 25422, None
['4059518444558', '8110142072581'], 98874382, 805835, None
['7859282337540', '5810387779562'], 98876549, 162025, None
['6252199958750', '8331250987362'], 98876565, 162025, None
['3749612389853', '6798230725008'], 98895395, 25422, None
['2366991930629', '9586247282893'], 98903699, 111461, None
['6219097096475', '8477179661572'], 98906227, 111461, None
['3120903017874', '1180389070203'], 98919585, 4430657, None
['3250087920733', '3084398306149'], 98936842, 25422, None
['5267416185504', '1234998805724'], 98942160, 4653515, None
['7560070567389', '7287332331538'], 98944929, 153444, None
['8326031819891', '2503451155832'], 98958982, 111461, None
['4389250940065', '1333254956265'], 98961947, 111461, None
['5047623906189', '4065861333045'], 98961959, 111461, None
['6631433616996', '5186656115564'], 98978096, 111461, None
['8715000860332', '5656137705841'], 98978137, 111461, None
['3622788053545', '2637151251346'], 98983336, 278855, None
['1094686379620', '7448206431726'], 99041598, 111461, None
['3093600997276', '4912768456824'], 99041600, 111461, None
['8194123632407', '1097257539358'], 99041602, 111461, None
['9940979375519', '2232435431339'], 99041608, 111461, None
['5942622308529', '3841568413237'], 99041609, 111461, None
['4464870312004', '1329879978586'], 99041614, 111461, None
['2831363575327', '5720085822978'], 99041617, 111461, None
['1226120937678', '6635757628871'], 99041620, 111461, None
['2567813186059', '8844245887250'], 99041622, 111461, None
['5898519186318', '9463620821731'], 99043124, 25284, None
['1562921315738', '5639436621355'], 99074624, 111461, None
['2087560183869', '3523037769770'], 99077819, 202401, None
['4587808086215', '4696406162395', '2603017568539'], 99077835, 202401, None
['1738918945897', '9976341327904'], 99077891, 202401, None
['5737203084259', '7982214895390'], 99077922, 202401, None
['3769426343569', '3142910896473'], 99077929, 202401, None
['1159710331084', '7324899112542', '4161095967297'], 99077933, 202401, None
['5970405651116', '2922873687133', '6914808196815'], 99077999, 202401, None
