Pmaster Sku,Pageview,Selection
3130803675390,50,1
3353806570653,50,1
3702401860791,50,1
3703816712774,50,1
3810799128147,50,1
3830827805826,50,1
3943968544087,50,1
3985502443456,50,1
4135618354757,50,1
4154914521055,50,1
4227382064093,50,1
4232187208304,50,1
4264002231367,50,1
4348751921675,50,1
4951566977267,50,1
4997100968243,50,1
5184935691714,50,1
5228888065941,50,1
5393257932428,50,1
5473530776847,50,1
5559484741237,50,1
5597273402419,50,1
5780699512651,50,1
5896490799532,50,1
5942180143519,50,1
5966045103128,50,1
6147343408322,50,1
6154431545242,50,1
6457395333819,50,1
6551679012626,50,1
6596096919524,50,1
6597294908517,50,1
6705975184151,50,1
6743469812903,50,1
7002071482061,50,1
7192816641560,50,1
7223577711190,50,1
7287366476165,50,1
7903449522184,50,1
7960444280518,50,1
8384845253992,50,1
8625689470795,50,1
8627187401554,50,1
8833060286598,50,1
9061304145639,50,1
9189969790049,50,1
9199800893835,50,1
9288421962522,50,1
9477069798604,50,1
9503551858539,50,1
9900337871322,50,1
9961222400706,50,1
9961770209233,50,1
1219165238008,49,1
1230481440470,49,1
1402912577929,49,1
1465203044875,49,1
1470236297953,49,1
1845394107237,49,1
1980754309606,49,1
2004666833233,49,1
2158787652344,49,1
2590338025765,49,1
2615944298611,49,1
2909238908844,49,1
3023125076707,49,1
3163639715229,49,1
3271876091615,49,1
3482241896968,49,1
3528460535754,49,1
3536509014646,49,1
3557245001684,49,1
3579124422199,49,1
3614989513191,49,1
3940009613061,49,1
3951935990836,49,1
3963973064677,49,1
4155411431564,49,1
4159854711159,49,1
4224024482079,49,1
4230550485248,49,1
4381333774377,49,1
4414079204042,49,1
4661320384339,49,1
4692560235067,49,1
4735724046046,49,1
4819227438762,49,1
4876973200215,49,1
5020932380990,49,1
5085608882611,49,1
5208071858093,49,1
5549716543250,49,1
5598305774887,49,1
5747066758784,49,1
5901392021534,49,1
6087328099415,49,1
6398732746254,49,1
7101970751662,49,1
7103244285448,49,1
7158726704487,49,1
7317016543617,49,1
7414828722960,49,1
7640498653208,49,1
7998070322883,49,1
8137577700155,49,1
8271631491266,49,1
8393600027754,49,1
8733227273873,49,1
9816671484664,49,1
9895667412794,49,1
9896145349156,49,1
9897731739429,49,1
1265094102882,48,1
1329276763112,48,1
1387070376451,48,1
1719931436435,48,1
1846711364418,48,1
1920688274120,48,1
2281996367986,48,1
2306475883567,48,1
2309283136203,48,1
2407828462085,48,1
2763950435794,48,1
2849610931988,48,1
2931319338660,48,1
3155930825545,48,1
3782972143348,48,1
3883551163434,48,1
3980123438329,48,1
4204848483179,48,1
4292985269433,48,1
4349916372396,48,1
4365525982283,48,1
4390509054991,48,1
4768564884623,48,1
4857034384248,48,1
4960425369652,48,1
5098734305145,48,1
5218026109699,48,1
5405613431979,48,1
5567728577727,48,1
5575310186799,48,1
5847244849935,48,1
5932415918838,48,1
5971985291699,48,1
6008553701720,48,1
6110840931188,48,1
6158082764944,48,1
6158442227207,48,1
6197981084427,48,1
6202090354882,48,1
6265825682525,48,1
6383683052387,48,1
6536741393655,48,1
6653790921273,48,1
6837729037505,48,1
6932240036027,48,1
6984593368430,48,1
7089889333198,48,1
7329203792073,48,1
7551063145627,48,1
7972182157427,48,1
8165057593850,48,1
8246001664625,48,1
8290751889198,48,1
8388503330988,48,1
8628707433144,48,1
8739343540719,48,1
8874564919427,48,1
9079278610779,48,1
9121405548915,48,1
9163224029392,48,1
9265836652675,48,1
9319128796452,48,1
9323367982688,48,1
9414742584574,48,1
9498573716537,48,1
9527105696521,48,1
9538114009523,48,1
9647701214858,48,1
9676229156609,48,1
9749358949255,48,1
9751727512840,48,1
9857458153625,48,1
9986440267725,48,1
9995100498806,48,1
9997358755854,48,1
1033975306845,47,1
1350880415324,47,1
1691894372636,47,1
1724893019237,47,1
1725883723165,47,1
1844990639548,47,1
1867894942020,47,1
2046532621182,47,1
2048185389877,47,1
2080264531494,47,1
2125445220530,47,1
2200994894274,47,1
2608014118636,47,1
2687450268064,47,1
2725665827530,47,1
2767360982039,47,1
2781187535643,47,1
2855497549659,47,1
3118605349633,47,1
3358003641810,47,1
3391185406373,47,1
3417336792407,47,1
3457647470767,47,1
3681528819533,47,1
3867854271034,47,1
3936209645315,47,1
4021199859610,47,1
4073725516909,47,1
4130154393300,47,1
4331364385011,47,1
4554141472999,47,1
4597467404244,47,1
4663148849465,47,1
4812990811717,47,1
4931703070631,47,1
5153271280429,47,1
5256448008350,47,1
5353699504157,47,1
5366217573822,47,1
5404042469484,47,1
5810620658395,47,1
5816533712184,47,1
5882627552262,47,1
6139612656777,47,1
6169586001924,47,1
6221285599865,47,1
6289905966404,47,1
6326243016745,47,1
6330010371107,47,1
6594010369274,47,1
6679859234318,47,1
6700687958898,47,1
7144408034537,47,1
7146154066516,47,1
7190714987031,47,1
7232533162316,47,1
7313749905837,47,1
7446457938207,47,1
7493182803904,47,1
7517385935849,47,1
7611045107581,47,1
8237082566020,47,1
8258357573971,47,1
8309624158145,47,1
8555438521617,47,1
8572286263094,47,1
8598060474104,47,1
8717699764710,47,1
8792395639041,47,1
8848537937565,47,1
8867960972011,47,1
8912795692334,47,1
8991021962530,47,1
9091207756235,47,1
9092763846903,47,1
9096287283299,47,1
9136314883101,47,1
9232759347414,47,1
9558083436120,47,1
9562839379792,47,1
9599755409790,47,1
9678129994435,47,1
1424207483809,46,1
1451257425814,46,1
1451707612367,46,1
1525692474837,46,1
1640555744227,46,1
1685080055530,46,1
1751005063542,46,1
1940980998095,46,1
1958509763300,46,1
1965074296171,46,1
2130316230497,46,1
2275551515671,46,1
2367438032574,46,1
2486446058399,46,1
2656852388452,46,1
3200727094468,46,1
3362934625198,46,1
3416171879500,46,1
3487941031466,46,1
3540177601787,46,1
3672256262029,46,1
3697413118803,46,1
3724151801671,46,1
3859123465411,46,1
3865981573793,46,1
3957254451935,46,1
4067393307198,46,1
4222931788703,46,1
4294159246307,46,1
4388904716958,46,1
4465594958964,46,1
4497762711118,46,1
4580685877669,46,1
4605500018478,46,1
4625048715954,46,1
4967273950936,46,1
5006591140403,46,1
5122604437930,46,1
5512120755692,46,1
5734433842711,46,1
5889567634928,46,1
6151091102105,46,1
6190472488247,46,1
6208965899108,46,1
6252581267745,46,1
6416305165247,46,1
6491446328678,46,1
6493747962405,46,1
6594601953335,46,1
6628712531519,46,1
6701749800107,46,1
6864779939006,46,1
6984261561921,46,1
7180610059278,46,1
7280081509286,46,1
7302518994523,46,1
7378722683850,46,1
7491782444145,46,1
7559664254715,46,1
7579340700080,46,1
7623581437191,46,1
7713769771065,46,1
7834871039875,46,1
8217555307979,46,1
8466810983004,46,1
8587810236420,46,1
8614131218037,46,1
8620835968706,46,1
8838148104047,46,1
8930262919913,46,1
8973961131521,46,1
9402122217754,46,1
9412781445665,46,1
9466659417711,46,1
9477633734298,46,1
9552627678724,46,1
1039658712081,45,1
1292508361045,45,1
1356855804928,45,1
1370728951397,45,1
1617667974576,45,1
1727107283519,45,1
1731441254309,45,1
1772856661917,45,1
1852115937721,45,1
1993000548150,45,1
2071057727828,45,1
2086931909832,45,1
2107489938346,45,1
2135216488006,45,1
2227617602245,45,1
2357742483454,45,1
2386350229690,45,1
2390775427750,45,1
2545061255598,45,1
2664457371915,45,1
2808496803024,45,1
3100842273222,45,1
3481087775751,45,1
3545330588837,45,1
3595436286991,45,1
3835077014896,45,1
3881219939100,45,1
3924747857260,45,1
4295518229159,45,1
4536910228112,45,1
4555571046569,45,1
4612211067280,45,1
4633035250999,45,1
4703580315514,45,1
4776992062529,45,1
4795236292758,45,1
4831728829453,45,1
4838122846989,45,1
4912615603872,45,1
4969286919306,45,1
4975214545042,45,1
4992210754810,45,1
5034828265564,45,1
5348883250392,45,1
5355123886359,45,1
5448266183948,45,1
5468620247437,45,1
5513803965216,45,1
6030045725716,45,1
6265354399907,45,1
6300363975545,45,1
6629716019461,45,1
7104945277640,45,1
7125556034062,45,1
7131296140675,45,1
7212558829585,45,1
7220552936503,45,1
7303517181167,45,1
7331134239805,45,1
7416265593035,45,1
7441228055635,45,1
7441785707587,45,1
7455727509047,45,1
7467923312642,45,1
7521213840823,45,1
7544449097779,45,1
7654883212611,45,1
7784993515547,45,1
7916643377603,45,1
7962442994049,45,1
8153024121476,45,1
8209470156649,45,1
8374715181128,45,1
8391086653955,45,1
8405457951488,45,1
8545175696204,45,1
8582108645387,45,1
8735444223945,45,1
9057801647072,45,1
9250338869010,45,1
9477639879597,45,1
9679218656526,45,1
9735741042958,45,1
9995811206408,45,1
1053620556463,44,1
1225605102639,44,1
1265508953119,44,1
1266326423800,44,1
1302384967767,44,1
1498347414106,44,1
1542320636198,44,1
1600062625693,44,1
1623135007664,44,1
1685976058515,44,1
1715418559444,44,1
1824697330252,44,1
1854776748277,44,1
1857327775692,44,1
1916668824607,44,1
1922012488265,44,1
2023641214252,44,1
2143917282098,44,1
2355268318335,44,1
2430306263119,44,1
2652873567906,44,1
3098232481114,44,1
3111691949992,44,1
3160042306076,44,1
3192043872298,44,1
3231595845570,44,1
3301870987576,44,1
3485774455688,44,1
3563258332325,44,1
3654972116817,44,1
3802153690582,44,1
4148188882783,44,1
4398040406142,44,1
4564685987644,44,1
4680603984554,44,1
4857103565280,44,1
4958440553479,44,1
5169481508633,44,1
5211918737857,44,1
5212835121319,44,1
5231329044351,44,1
5240729028717,44,1
5367713132660,44,1
5444674909620,44,1
5493602076101,44,1
5510479832484,44,1
5545683064157,44,1
5864826248719,44,1
5909673324503,44,1
5915672311195,44,1
5917379170071,44,1
5941083102753,44,1
6054179708438,44,1
6202874363548,44,1
6351666252109,44,1
6525298669757,44,1
6666119649903,44,1
6706569539112,44,1
6727981173526,44,1
6791237384042,44,1
6931218844597,44,1
7079247907680,44,1
7080388869195,44,1
7405713705630,44,1
7543662983237,44,1
7617470556079,44,1
7681076631966,44,1
7715122083383,44,1
7725222698073,44,1
7776739160844,44,1
7778763526851,44,1
7786431428585,44,1
7875768569051,44,1
7935225856152,44,1
7943219347941,44,1
8022111852813,44,1
8154094770805,44,1
8164124750496,44,1
8459792817588,44,1
8630924912151,44,1
9152621370350,44,1
9171038902213,44,1
9205181945909,44,1
9215816484338,44,1
9282524045335,44,1
9824803833390,44,1
1061883477043,43,1
1069207241110,43,1
1095333533959,43,1
1170698705880,43,1
1219808430789,43,1
1231383511473,43,1
1257804838338,43,1
1457077234552,43,1
1504522746215,43,1
1513373252639,43,1
1545828886944,43,1
1607052743115,43,1
1654734208897,43,1
1789435122554,43,1
1863631215456,43,1
1914485594123,43,1
2000745657047,43,1
2031784910344,43,1
2171307071807,43,1
2303928655993,43,1
2323671282680,43,1
2350757275037,43,1
2498927418943,43,1
2507380915996,43,1
2645226713884,43,1
2668922321748,43,1
2749117482085,43,1
2874806386250,43,1
3060053128981,43,1
3108858217575,43,1
3191345612417,43,1
3280030388447,43,1
3603581117968,43,1
3770877616976,43,1
3897016511425,43,1
3954111147814,43,1
3988810837979,43,1
4086405492451,43,1
4429987873852,43,1
4446231123860,43,1
4593388149332,43,1
4655289211799,43,1
4794185584669,43,1
4858265518367,43,1
4887781310421,43,1
4900334471575,43,1
4913873994962,43,1
4923464970602,43,1
4995909332818,43,1
5024864101494,43,1
5046210016405,43,1
5132869120300,43,1
5169210208438,43,1
5204524141569,43,1
5218034614864,43,1
5257120159063,43,1
5308411631338,43,1
5512139707949,43,1
5536796964174,43,1
5966149660782,43,1
6155273992232,43,1
6246036962712,43,1
6408726295894,43,1
6424092339528,43,1
6448238267774,43,1
6456184222556,43,1
6463334558403,43,1
6465038822088,43,1
6615372437817,43,1
7138789214080,43,1
7147148201388,43,1
7236594123768,43,1
7282708887951,43,1
7369767814506,43,1
7381053594870,43,1
7530517879345,43,1
7693251137187,43,1
7730563570244,43,1
7917717622196,43,1
7927578772088,43,1
7997969756778,43,1
8153098434966,43,1
8251010530958,43,1
8486618144650,43,1
8534302758298,43,1
8546448095311,43,1
8550301764497,43,1
8585008223085,43,1
8648137662634,43,1
8872547853690,43,1
9104189088123,43,1
9175328897081,43,1
9305082534971,43,1
9356609337162,43,1
9471784915777,43,1
9621431608163,43,1
9658031085643,43,1
9817208231638,43,1
1064173559320,42,1
1123198728606,42,1
1449283752241,42,1
1705031452834,42,1
1812422664550,42,1
1846282799291,42,1
1857853487477,42,1
1900177450156,42,1
1980157593428,42,1
2064269623019,42,1
2113726651208,42,1
2158130779414,42,1
2269425532790,42,1
2317452013778,42,1
2329805225711,42,1
2354494160404,42,1
2463612942032,42,1
2488814059819,42,1
2499095207812,42,1
2775111733533,42,1
2951708913999,42,1
3052938554213,42,1
3205930541346,42,1
3265936085287,42,1
3303087198804,42,1
3321253291500,42,1
3326511226458,42,1
3560697801696,42,1
3578465958313,42,1
3630349594330,42,1
3762122559596,42,1
3815838603531,42,1
3836932005694,42,1
3969806300492,42,1
3992497520178,42,1
4103866013460,42,1
4109646349415,42,1
4190725820368,42,1
4239068673956,42,1
4374371289994,42,1
4475166454220,42,1
4569674680063,42,1
4583195960299,42,1
4638033742321,42,1
4812601242385,42,1
4813961997653,42,1
5228080091139,42,1
5328351097837,42,1
5544583184685,42,1
5588614573073,42,1
5628115625229,42,1
5637125230613,42,1
5861917024221,42,1
5899603480709,42,1
5902781747550,42,1
5921260299094,42,1
5944959492248,42,1
5965344763767,42,1
6055781086051,42,1
6090678265133,42,1
6123339745078,42,1
6156395852321,42,1
6259222455932,42,1
6328164473677,42,1
6454747050110,42,1
6565551011805,42,1
6644513451511,42,1
6729159088656,42,1
6815772042004,42,1
6823392554180,42,1
6851227128337,42,1
6854545103238,42,1
7211251939411,42,1
7315074028267,42,1
7429318445687,42,1
7493285937568,42,1
7639660375451,42,1
7809261425986,42,1
7958571322024,42,1
8049157832679,42,1
8070593251402,42,1
8083020375909,42,1
8257318262183,42,1
8294252777267,42,1
8473786828670,42,1
8477347090919,42,1
8484297407803,42,1
8547699742185,42,1
8567229607479,42,1
8614926210454,42,1
9033937738808,42,1
9118234708880,42,1
9121590244733,42,1
9165722229670,42,1
9253083175917,42,1
9291692751573,42,1
9327294810162,42,1
9389767181209,42,1
9426218306573,42,1
9636673943736,42,1
9681803636016,42,1
9889852555774,42,1
9891508218032,42,1
9938940183182,42,1
1017760705862,41,1
1034069559299,41,1
1078516746826,41,1
1272857508896,41,1
1278061152085,41,1
1504638398397,41,1
1652518155196,41,1
1775749914243,41,1
1866001538329,41,1
1963703551131,41,1
2063518468027,41,1
2242863510668,41,1
2243241231491,41,1
2372089658020,41,1
2375614550349,41,1
2489979856816,41,1
2528244072518,41,1
2803423526651,41,1
2851898095429,41,1
2891674271175,41,1
2915200278896,41,1
3095421205766,41,1
3127680121230,41,1
3315170464796,41,1
3501604604575,41,1
3631715854595,41,1
3648151503574,41,1
3764441703573,41,1
3872138664888,41,1
3916548816171,41,1
3954391944573,41,1
4025914087028,41,1
4131869888266,41,1
4158044002880,41,1
4174500452962,41,1
4181825128417,41,1
4199225846640,41,1
4474201566848,41,1
4739433887150,41,1
4819551338795,41,1
4856160802086,41,1
4945997475447,41,1
4959560772253,41,1
5012122975772,41,1
5051970458969,41,1
5293017772627,41,1
5373509403067,41,1
5432203193015,41,1
5513658840027,41,1
5522885971799,41,1
5567079044311,41,1
5601841128146,41,1
5666088171032,41,1
5714624582556,41,1
5805300469978,41,1
5819561918272,41,1
5949811394609,41,1
6107704517439,41,1
6213629791333,41,1
6313119816028,41,1
6319202185557,41,1
6402286925400,41,1
6489111004719,41,1
6504156508480,41,1
6542150429816,41,1
6572183786476,41,1
6574042895176,41,1
6621702487925,41,1
6636922032221,41,1
6754926807499,41,1
7059320034694,41,1
7316888320219,41,1
7417002133776,41,1
7420665685924,41,1
7739356865232,41,1
7757059980025,41,1
7967225431480,41,1
8103826933735,41,1
8160793733050,41,1
8248717675926,41,1
8318595231634,41,1
8383488147405,41,1
8405684028032,41,1
8442199579905,41,1
8887324459817,41,1
8920818587562,41,1
8933132567825,41,1
8943694478859,41,1
8960975528197,41,1
8996451585161,41,1
9043167432865,41,1
9160407318097,41,1
9261052310148,41,1
9273442437691,41,1
9327739173375,41,1
9635036048347,41,1
9651324036445,41,1
9874950571119,41,1
9937720305289,41,1
1029045860530,40,1
1033405486864,40,1
1109092043083,40,1
1138697288018,40,1
1384226727699,40,1
1404960420218,40,1
1444415835298,40,1
1495233492163,40,1
1567850970253,40,1
1575795277550,40,1
1785378968365,40,1
1827400971889,40,1
2051586902460,40,1
2091005269330,40,1
2245907943601,40,1
2361314120429,40,1
2417364674644,40,1
2722093195835,40,1
2731667524598,40,1
3028140915432,40,1
3062327989700,40,1
3165119200387,40,1
3202936567029,40,1
3205503986326,40,1
3351194121201,40,1
3420421946843,40,1
3511030880269,40,1
3536170917208,40,1
3571498966989,40,1
3677966491579,40,1
3792442440700,40,1
3796576889244,40,1
3961199681661,40,1
4068469197538,40,1
4104619977091,40,1
4324499472709,40,1
4372821893925,40,1
4425019629558,40,1
4883550550722,40,1
5082704513870,40,1
5263949535711,40,1
5394703473554,40,1
5418509989088,40,1
5504514321729,40,1
5750023088381,40,1
5990902115924,40,1
6144173940983,40,1
6268444062013,40,1
6454468607815,40,1
6532358780627,40,1
6575239792209,40,1
6698996052010,40,1
6718598012513,40,1
6768351019549,40,1
6906974198474,40,1
6988286698026,40,1
7031788143225,40,1
7149643467269,40,1
7201679798151,40,1
7223707255567,40,1
7238444241641,40,1
7328909626835,40,1
7353262640193,40,1
7490523925820,40,1
7522844108221,40,1
7726538553858,40,1
7811960229470,40,1
8016562980204,40,1
8025109175779,40,1
8092915208775,40,1
8112989477710,40,1
8255406609919,40,1
8261416710347,40,1
8375149629293,40,1
8492684207455,40,1
8494159501089,40,1
8712987139216,40,1
8817585953356,40,1
8981007541966,40,1
8992863651203,40,1
9166280827193,40,1
9323752053680,40,1
9343277870102,40,1
9389621124658,40,1
9391036777686,40,1
9398683249131,40,1
9551270698790,40,1
9615393508431,40,1
9633423669311,40,1
9771040666253,40,1
9864100260174,40,1
9901890025569,40,1
9933662841379,40,1
9987422381752,40,1
1078513327968,39,1
1084001205267,39,1
1120959821461,39,1
1131532058486,39,1
1180340641952,39,1
1478467198210,39,1
1641726968418,39,1
1672590635761,39,1
1737786091498,39,1
1775961559353,39,1
1783949218345,39,1
1859071708976,39,1
2083260243303,39,1
2378480036436,39,1
2406964817452,39,1
2618299042885,39,1
2779658382987,39,1
2786671341068,39,1
2926284545016,39,1
3200565407086,39,1
3244722307304,39,1
3261670822805,39,1
3308344917897,39,1
3493508904288,39,1
3553774757412,39,1
3630960292404,39,1
3894563926702,39,1
4065738180799,39,1
4117999179598,39,1
4136951334508,39,1
4137376547795,39,1
4359267668418,39,1
4362916068984,39,1
4552359403774,39,1
4597454817620,39,1
4615905830701,39,1
4664260310623,39,1
4700682971938,39,1
4830726288057,39,1
5024514976557,39,1
5028644653234,39,1
5043862808329,39,1
5102745758533,39,1
5154626343692,39,1
5301679954714,39,1
5466076924399,39,1
5576391396992,39,1
5813817940996,39,1
5861485198034,39,1
5909697859228,39,1
5958055325072,39,1
5967568113533,39,1
6025566605928,39,1
6031436688018,39,1
6107482435481,39,1
6123349822356,39,1
6223825798295,39,1
6248198214171,39,1
6307063643813,39,1
6315599167046,39,1
6327308904484,39,1
6400561371694,39,1
6518979039449,39,1
6556472544193,39,1
6748199778761,39,1
6847154593331,39,1
6863547727076,39,1
6960625470647,39,1
7107234876678,39,1
7121704643129,39,1
7240219026134,39,1
7316930698143,39,1
7394388191256,39,1
7444542067290,39,1
7867890331873,39,1
7918362097294,39,1
7939989571764,39,1
8096600986273,39,1
8168277241266,39,1
8200192380696,39,1
8414940033813,39,1
8833343386423,39,1
9000025966001,39,1
9057583108044,39,1
9057585131850,39,1
9064184318785,39,1
9070569780445,39,1
9107158367625,39,1
9155470318566,39,1
9156367444656,39,1
9277595377229,39,1
9323536218145,39,1
9347133069841,39,1
9380084645528,39,1
9413928189337,39,1
9526679918770,39,1
9527803647917,39,1
9575985506003,39,1
9598484616882,39,1
9662460141077,39,1
1042118171699,38,1
1149799516015,38,1
1357318690621,38,1
1482295065449,38,1
1483232009550,38,1
1688325183883,38,1
1719228442170,38,1
1738718782893,38,1
1769000663514,38,1
1772662818390,38,1
1931625040608,38,1
1985999785123,38,1
2005401497181,38,1
2028487060179,38,1
2152192229047,38,1
2153761452477,38,1
2358930779861,38,1
2483908013833,38,1
2491064719607,38,1
2570126584206,38,1
2658085262864,38,1
2930085644098,38,1
2992111499805,38,1
3004962806147,38,1
3071376102525,38,1
3132279373138,38,1
3292263831546,38,1
3305814346618,38,1
3418129086602,38,1
3709746564476,38,1
3812313003163,38,1
3819688548681,38,1
3824504393703,38,1
3857819085371,38,1
3888243178949,38,1
3936564444393,38,1
4004342599037,38,1
4133865631617,38,1
4138872685097,38,1
4174399939053,38,1
4227858315278,38,1
4256083859226,38,1
4311598546884,38,1
4410767245648,38,1
4440866009156,38,1
4524518712863,38,1
4533579694113,38,1
4599247030247,38,1
4631846439702,38,1
4665664901279,38,1
4830212069840,38,1
4862051787431,38,1
5052996573193,38,1
5074082185875,38,1
5104424104641,38,1
5127941594520,38,1
5158877193754,38,1
5344851459255,38,1
5378920905947,38,1
5477570267792,38,1
5712168665673,38,1
5793039423173,38,1
5844404215027,38,1
5884872705020,38,1
6100474330109,38,1
6107374994318,38,1
6140328666725,38,1
6263484091393,38,1
6320869269985,38,1
6488760071960,38,1
6513286205150,38,1
6697033730398,38,1
6772868160342,38,1
7001149609195,38,1
7170068074534,38,1
7182717701579,38,1
7187876397892,38,1
7406969348468,38,1
7571336997188,38,1
7577885870835,38,1
7740279827153,38,1
7749142997023,38,1
7781614678238,38,1
7830747713580,38,1
8013634638572,38,1
8143053614641,38,1
8224576921152,38,1
8285477604865,38,1
8285618399230,38,1
8333497534465,38,1
8365660474885,38,1
8573458958145,38,1
8777337779259,38,1
8868463604222,38,1
8959083681652,38,1
9045898414479,38,1
9054456750850,38,1
9099614727574,38,1
9183533059452,38,1
9362688234872,38,1
9367491963520,38,1
9470057603723,38,1
9561061748054,38,1
9626951288761,38,1
9714303248526,38,1
9727613977837,38,1
9829751329540,38,1
9895463334131,38,1
1022238843458,37,1
1032899365842,37,1
1070712802123,37,1
1095187080623,37,1
1099544597990,37,1
1107685228411,37,1
1138820222810,37,1
1241074667655,37,1
1275931176836,37,1
1344980060445,37,1
1613524959342,37,1
1668229992980,37,1
1749636326106,37,1
1753646208727,37,1
1977152329787,37,1
1978312689390,37,1
1988408634500,37,1
2013123522267,37,1
2044443385063,37,1
2080395809271,37,1
2102918589479,37,1
2139400488886,37,1
2151968855589,37,1
2226752120815,37,1
2466511486371,37,1
2533512329706,37,1
2580906899741,37,1
2589243066315,37,1
2691251066471,37,1
2827595891350,37,1
2836321285110,37,1
2919614096500,37,1
2934705741648,37,1
2952410922701,37,1
2966743447367,37,1
3075350849439,37,1
3187013878387,37,1
3393247516883,37,1
3399028476773,37,1
3433049889225,37,1
3558163452695,37,1
3733752108195,37,1
3811540154108,37,1
3834709199416,37,1
3872666666602,37,1
3924258373710,37,1
3930787935663,37,1
3934572619230,37,1
3984365009670,37,1
4079423255751,37,1
4167755983840,37,1
4196021184150,37,1
4203403835026,37,1
4455485664210,37,1
4659851216395,37,1
4809585803102,37,1
4883764446866,37,1
5016097195654,37,1
5117745073588,37,1
5205802506991,37,1
5207822695693,37,1
5322850692057,37,1
5343967359473,37,1
5389794092599,37,1
5420084267111,37,1
5434639049096,37,1
5468225757287,37,1
5531752266009,37,1
5559340821059,37,1
5621218835984,37,1
5653680759136,37,1
5704106703074,37,1
5705993114516,37,1
5752933590824,37,1
5771764697418,37,1
5929439770443,37,1
6093400569872,37,1
6115653349858,37,1
6173019994630,37,1
6343626797242,37,1
6348130691369,37,1
6404106183997,37,1
6447368943111,37,1
6530494645356,37,1
6553053987322,37,1
6579201338525,37,1
6603449251329,37,1
6678355411177,37,1
6721885499645,37,1
6806757306980,37,1
6814561682759,37,1
6853688083405,37,1
6900760494382,37,1
6945388321382,37,1
6992426407613,37,1
7017911617958,37,1
7099617009158,37,1
7103392668160,37,1
7105867538444,37,1
7204615827510,37,1
7303955821718,37,1
7321706839088,37,1
7328054382563,37,1
7383923795125,37,1
7400456275978,37,1
7449789551327,37,1
7504044157735,37,1
7546861749274,37,1
7588404278971,37,1
7603428060675,37,1
7607744964703,37,1
7614740313119,37,1
7668047670582,37,1
7716631052958,37,1
7828362419192,37,1
7887527895936,37,1
7897212938371,37,1
7916290058122,37,1
8230870944087,37,1
8307970328458,37,1
8380465896266,37,1
8428434617007,37,1
8576838016370,37,1
8656800469213,37,1
8791122540377,37,1
8822780104598,37,1
8823771668505,37,1
8831841473072,37,1
8871507300644,37,1
8904552677757,37,1
8925384653873,37,1
8987092447530,37,1
9011146193274,37,1
9011847032551,37,1
9192982272426,37,1
9229830652499,37,1
9270084908945,37,1
9312155443706,37,1
9385835395690,37,1
9469744483610,37,1
9582801910340,37,1
9634545280800,37,1
9663258720628,37,1
9724126173124,37,1
9725472717515,37,1
9789301347083,37,1
9837888292293,37,1
9988762338368,37,1
1006305293181,36,1
1141781926162,36,1
1186358646845,36,1
1322601030064,36,1
1433609823524,36,1
1447515378313,36,1
1590593955539,36,1
1622434624356,36,1
1674668912761,36,1
1736522609207,36,1
1768390971611,36,1
1788429734025,36,1
1891367202478,36,1
1893058824381,36,1
1914104304041,36,1
2037598952432,36,1
2164273333576,36,1
2216381602698,36,1
2406677198060,36,1
2420759706929,36,1
2446751825147,36,1
2571676351268,36,1
2607405705639,36,1
2737469316385,36,1
2738193408300,36,1
2810340380087,36,1
2939755154099,36,1
3019688290327,36,1
3140280830836,36,1
3176730763649,36,1
3238599269178,36,1
3381671817881,36,1
3437296327455,36,1
3441941519546,36,1
3470137988040,36,1
3491750648555,36,1
3524091194242,36,1
3552848394270,36,1
3571177093043,36,1
3632289146772,36,1
3802046728408,36,1
3808072556961,36,1
3812947010120,36,1
4122339447397,36,1
4125730158848,36,1
4146401178200,36,1
4165297049712,36,1
4189666095516,36,1
4234534159842,36,1
4275174290991,36,1
4327317140127,36,1
4418131317641,36,1
4493057786663,36,1
4565236128950,36,1
4595770925026,36,1
4634228574430,36,1
4852615544396,36,1
5088120066811,36,1
5131294602061,36,1
5150264485099,36,1
5178572135064,36,1
5262093323724,36,1
5287213608738,36,1
5480403042084,36,1
5520882543488,36,1
5534913185969,36,1
5557375157990,36,1
5604858485764,36,1
5652186856195,36,1
5851706313251,36,1
5856928227955,36,1
5860493946550,36,1
5934578493832,36,1
5940706857308,36,1
5959433775908,36,1
6000029623260,36,1
6051133542411,36,1
6059534757489,36,1
6059889528085,36,1
6136322817881,36,1
6147390233063,36,1
6224260646288,36,1
6486776162163,36,1
6584029402962,36,1
6605154517790,36,1
6620442520368,36,1
6728268440065,36,1
6752279528184,36,1
6847535880790,36,1
6855829290644,36,1
6882833948223,36,1
6904643764645,36,1
6908343216413,36,1
6930275690487,36,1
6996476604234,36,1
7009270458350,36,1
7142128819458,36,1
7166701862651,36,1
7298021639497,36,1
7353697932717,36,1
7400465377588,36,1
7472668290568,36,1
7490964551701,36,1
7565892701167,36,1
7693233365209,36,1
7844790473844,36,1
7937072612882,36,1
8012489199032,36,1
8121662539208,36,1
8125746674584,36,1
8133975405330,36,1
8134790900898,36,1
8194831341493,36,1
8208889735397,36,1
8378044741451,36,1
8414535931418,36,1
8487719693129,36,1
8525708402403,36,1
8710512230148,36,1
8714532846532,36,1
8807188257610,36,1
8811842104182,36,1
8827961174145,36,1
8911728867014,36,1
8922197060915,36,1
8963521975344,36,1
9015034121769,36,1
9049383937234,36,1
9221048618779,36,1
9247109137904,36,1
9332309888877,36,1
9348990428987,36,1
